sample_id,paper_id,venue,year,title,source_url,abstract_present,abstract,label_complete,label_uncontaminated,label_matches_paper,reviewer,decision_mode,notes
141,669874,NDSS,2024,Scrappy: SeCure Rate Assuring Protocol with PrivacY.,https://www.ndss-symposium.org/ndss-paper/scrappy-secure-rate-assuring-protocol-with-privacy/,True,"Preventing abusive activities caused by adversaries accessing online services at a rate exceeding that expected by websites has become an ever-increasing problem. CAPTCHAs and SMS authentication are widely used to provide a solution by implementing rate limiting, although they are becoming less effective, and some are considered privacy-invasive. In light of this, many studies have proposed better rate-limiting systems that protect the privacy of legitimate users while blocking malicious actors. However, they suffer from one or more shortcomings: (1) assume trust in the underlying hardware and (2) are vulnerable to side-channel attacks. Motivated by the aforementioned issues, this paper proposes Scrappy: SeCure Rate Assuring Protocol with PrivacY. Scrappy allows clients to generate unforgeable yet unlinkable rate-assuring proofs, which provides the server with cryptographic guarantees that the client is not misbehaving. We design Scrappy using a combination of DAA and hardware security devices. Scrappy is implemented over three types of devices, including one that can immediately be deployed in the real world. Our baseline evaluation shows that the end-to-end latency of Scrappy is minimal, taking only 0.32 seconds, and uses only 679 bytes of bandwidth when transferring necessary data. We also conduct an extensive security evaluation, showing that the rate-limiting capability of Scrappy is unaffected even if the hardware security device is compromised.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official NDSS Symposium paper page. All publisher abstract paragraphs are present, uncontaminated, and belong to this exact paper."
142,669896,NDSS,2024,Attributions for ML-based ICS Anomaly Detection: From Theory to Practice.,https://www.ndss-symposium.org/ndss-paper/attributions-for-ml-based-ics-anomaly-detection-from-theory-to-practice/,True,"Industrial Control Systems (ICS) govern critical infrastructure like power plants and water treatment plants. ICS can be attacked through manipulations of its sensor or actuator values, causing physical harm. A promising technique for detecting such attacks is machine-learning-based anomaly detection, but it does not identify which sensor or actuator was manipulated and makes it difficult for ICS operators to diagnose the anomaly's root cause. Prior work has proposed using attribution methods to identify what features caused an ICS anomaly-detection model to raise an alarm, but it is unclear how well these attribution methods work in practice. In this paper, we compare state-of-the-art attribution methods for the ICS domain with real attacks from multiple datasets. We find that attribution methods for ICS anomaly detection do not perform as well as suggested in prior work and identify two main reasons. First, anomaly detectors often detect attacks either immediately or significantly after the attack start; we find that attributions computed at these detection points are inaccurate. Second, attribution accuracy varies greatly across attack properties, and attribution methods struggle with attacks on categorical-valued actuators. Despite these challenges, we find that ensembles of attributions can compensate for weaknesses in individual attribution methods. Towards practical use of attributions for ICS anomaly detection, we provide recommendations for researchers and practitioners, such as the need to evaluate attributions with diverse datasets and the potential for attributions in non-real-time workflows.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official NDSS Symposium paper page. All publisher abstract paragraphs are present, uncontaminated, and belong to this exact paper."
143,conf/raid/BaskaranZMY23,RAID,2023,Measuring the Leakage and Exploitability of Authentication Secrets in Super-apps: The WeChat Case.,https://doi.org/10.1145/3607199.3607236,True,"Super-apps such as WeChat and Baidu host millions of mini-apps, which are very popular among users and developers because of the mini-apps’ convenience, lightweight, ease of sharing, and not requiring explicit installation. Such ecosystems involve several entities, such as the super-app and mini-app clients, the super-app backend server, the mini-app developer server, and other hosting platforms and services used by the mini-app developer. To support various user-level functionalities, these components must authenticate each other, which differs from regular user authentication to the super-app platform. In this paper, we explore the mini-app to super-app authentication problem caused by insecure development practices. This type of authentication allows the mini-app code to access super-app services on the developer’s behalf.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official ACM abstract. Content is complete, uncontaminated, and belongs to this exact paper."
144,conf/raid/FuLQZZYLD22,RAID,2022,Encrypted Malware Traffic Detection via Graph-based Network Analysis.,https://doi.org/10.1145/3545948.3545983,True,"Malicious activities on the Internet continue to grow in volume and damage, posing a serious risk to society. Malware with remote control capabilities is considered one of the most threatening malicious activities, as it can enable arbitrary types of cyber-attacks. As a countermeasure, many malware detection methods are proposed to identify malicious behaviours based on traffic characteristics. However, the emerging encryption and evasion techniques pose substantial barriers to the full exploitation of network information. This significantly impairs the effectiveness of existing malware detection methods relying on a singular type of characteristics. In this paper, we propose ST-Graph to resolve this issue. In addition to traditional stream attributes, ST-Graph explores spatial and temporal characteristics of network behaviours based on a graph representation learning algorithm and integrates all available information to boost the detection decision. To illustrate the effectiveness of ST-Graph, we evaluate it on two datasets. Experimental results demonstrate that ST-Graph outperforms state-of-the-art malware detection systems and also shows good performance in efficiency, generalizability, and robustness. Specifically, it achieves over 99% precision and recall, and its False Positive Rate is even two orders of magnitude lower than (nearly 0.02 times) that of baseline models. Meanwhile, the deployment of ST-Graph in two real network scenarios for around one year shows an outstanding efficiency with only 160 seconds time cost for 5-minute traffic in 1.7 Gbps bandwidth.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official ACM abstract. Content is complete, uncontaminated, and belongs to this exact paper."
145,conf/raid/MaierEMH20,RAID,2020,Camera Fingerprinting Authentication Revisited.,https://www.usenix.org/conference/raid2020/presentation/maier,False,,no,yes,no,Sidnei Barbieri,human_only,"The corpus has no extracted abstract, while the official USENIX page displays a full abstract for this exact paper. Completeness: no; uncontaminated: yes (empty field); paper match: no abstract is available in the corpus to match."
146,conf/raid/Wolsing0SH22,RAID,2022,IPAL: Breaking up Silos of Protocol-dependent and Domain-specific Industrial Intrusion Detection Systems.,https://doi.org/10.1145/3545948.3545968,True,"The increasing interconnection of industrial networks exposes them to an ever-growing risk of cyber attacks. To reveal such attacks early and prevent any damage, industrial intrusion detection searches for anomalies in otherwise predictable communication or process behavior. However, current efforts mostly focus on specific domains and protocols, leading to a research landscape broken up into isolated silos. Thus, existing approaches cannot be applied to other industries that would equally benefit from powerful detection. To better understand this issue, we survey 53 detection systems and find no fundamental reason for their narrow focus. Although they are often coupled to specific industrial protocols in practice, many approaches could generalize to new industrial scenarios in theory. To unlock this potential, we propose IPAL, our industrial protocol abstraction layer, to decouple intrusion detection from domain-specific industrial protocols. After proving IPAL’s correctness in a reproducibility study of related work, we showcase its unique benefits by studying the generalizability of existing approaches to new datasets and conclude that they are indeed not restricted to specific domains or protocols and can perform outside their restricted silos.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official ACM abstract. Content is complete, uncontaminated, and belongs to this exact paper."
147,conf/trustcom/AgneseLYW25,TrustCom,2025,Fed-CMA: Federated Clustering and Matched Averaging for Personalized Intra-Vehicular Network Intrusion Detection.,https://doi.org/10.1109/Trustcom66490.2025.00377,True,"To secure Intra-Vehicular Networks (IVN) from cyberattacks, we introduce Fed-CMA, a hierarchical federated learning framework that delivers robust personalized Intrusion Detection System (IDS) resilient to data heterogeneity and poisoning attacks. Standard Federated Learning (FL) methods fail in realistic vehicular settings due to non-IID data from diverse Electronic Control Units (ECUs) and driving conditions. Fed-CMA overcomes this by integrating dynamic, context-aware clustering with intra-cluster matched averaging. By grouping clients based on a multi-faceted similarity metric, it isolates anomalous data and potential threats. It then builds specialized models for each cluster using a sophisticated neuron-matching aggregation technique. This synergistic design not only mitigates the negative impacts of data skew but also enhances personalization, leading to a more secure and effective FL deployment in safety-critical automotive systems. Empirically, Fed-CMA proves its robustness, outperforming all baselines with a personalized accuracy of 96.87% under severe data skew.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
148,conf/trustcom/AleFCW019,TrustCom,2019,Lightweight Deep Learning Model For Facial Expression Recognition.,https://doi.org/10.1109/TrustCom/BigDataSE.2019.00100,True,"Facial expression recognition (FER) is one of the fundamental cornerstones for many applications such as driver fatigue monitoring, social robotics, and medical treatment. It is of great challenge to recognize facial expression with high accuracy because the settle features are not easily captured. Deep learning expects to play an essential role in tackling this challenge and improving facial expression recognition accuracy. Although existing complicated deep learning models can achieve high accuracy, the computational cost is too high for resource constrained devices such as internet of thing devices. In this work, we propose a lightweight deep learning model based on MobileNetV2 and Inception, to reduce computational cost while maintaining relatively high accuracy. Specifically, the proposed model uses an Inception convolutional neural network (CNN) to extract features from inputs, and the backbone bottlenecks to compress the model and learn function efficiently; and the CNN block to expand the learned features in bottleneck layers and feed the fully-connected layer for classification. The proposed model is highly efficient, and with small size, that can be deployed on devices equipped with limited computational resources. We conduct experiments, and the results demonstrate that the proposed lightweight deep learning model can achieve relatively high accuracy for expression recognition and reduce the computational cost significantly.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
149,conf/trustcom/AzevedoMB19,TrustCom,2019,PURE: Generating Quality Threat Intelligence by Clustering and Correlating OSINT.,https://doi.org/10.1109/TrustCom/BigDataSE.2019.00071,True,"Cybersecurity has become a top priority for most organizations. To more aptly protect themselves, organizations are moving from reactive to proactive defensive measures. They are investing in cyber threat intelligence (CTI) to provide them forewarning about the risks they face, as well as to accelerate their response times in the detection of attacks. A mean to obtain CTI is the collection of open source intelligence (OSINT) information via threat intelligence platforms and their representation as indicators of compromise (IoC). However, most of these platforms are providing threat information with little to no processing, presenting thus limitations on generating useful quality data. This work presents an approach for improving OSINT processing to generate threat intelligence of quality in the form of enriched IoCs. This improved intelligence is obtained by correlating and combining IoCs coming from different OSINT feeds that contain information about the same threat, aggregating them into clusters, and then representing the threat information contained within those clusters in a single enriched IoC. The approach was implemented in the PURE platform and evaluated with 34 OSINT feeds, which allowed the creation of enriched IoCs that permitted the identification of attacks not previously possible by analyzing the IoCs individually.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
150,conf/trustcom/BettaiebLOR25,TrustCom,2025,Evaluating Behavior Graph Reduction Strategies for Machine Learning-Based Malware Detection.,https://doi.org/10.1109/Trustcom66490.2025.00295,True,"Graph-based representations of program behavior are a powerful foundation for machine learning-based malware detection. However, the large size and complexity of these behavior graphs pose scalability challenges. This paper presents a systematic evaluation of five graph reduction strategies—covering both coarsening and sparsification—designed to simplify graphs while preserving meaningful behavioral features. Using dynamic analysis data from Windows PE32 binaries, we analyze the impact of these reductions on computational efficiency, detection performance, and model robustness against adversarial mimicry attacks. Our results show that several strategies substantially reduce graph size and extraction time without significant accuracy loss. We also find that coarsening based on API calls’ action maintains stronger robustness to adversarial manipulation.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
151,conf/trustcom/BowmanGREPB0023,TrustCom,2023,Proactive Device Management for the Internet of Things.,https://doi.org/10.1109/TrustCom60117.2023.00256,True,"IoT ecosystems are rapidly expanding, and device management is emerging as a key challenge due to the scale, complexity, and dynamism of IoT systems. The adoption of autonomous techniques shows promise to alleviate key issues including maintaining organisational security when large volumes of IoT devices are being added and removed from a telecommunications network. Here we propose a proactive IoT device management approach that addresses the need to control network access in a risk-based manner. The proposed system comprises of two novel core components, a Management Platform for IoT (MP-IoT) component and an Intent-Based Microsegmentation (IBMS) component. The MP-IoT component carries out a risk management role and combines with IBMS to provide risk-based network segmentation. The two components work together to proactively manage risks by migrating devices between isolated network segments according to a dynamic assessment of the risk to the system from an individual device. Self-healing techniques may then be used to mitigate risks associated with a device and consequently change the network segment that it resides in. Here we present the key challenges associated with typical IoT environments and demonstrate how they are addressed by the proposed Proactive IoT Device Management architecture. A prototype implementation is also presented to validate the operation of the proposed architecture.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
152,conf/trustcom/FuDZCW25,TrustCom,2025,LLM-Driven APT Analysis and Detection Based on Provenance Graph by Threat Pattern.,https://doi.org/10.1109/Trustcom66490.2025.00064,True,"We propose a threat detection framework that enhances provenance-based APT analysis by combining event clustering with LLM-driven threat pattern extraction refinement. Our method is designed to work in conjunction with existing systems like Kairos, which able to detect anomaly time windows. We first group fine-grained events into semantic clusters to preserve behavioral context, then apply structured threat patterns to identify suspicious sequences. To improve precision, we introduce a two-stage refinement: relaxing matching constraints for high recall, followed by LLM-driven filtering to assess semantic plausibility in framework of MITRE based on ""Part Chain of Pattern"" assumption. Evaluated on CADETS E3 and THEIA E3 using defender-observable ground truth, our approach outperforms Kairos in precision and F1-score. The results show that integrating structured pattern matching with contextual language models can effectively enhance existing detection pipelines, offering a practical path toward more accurate and interpretable threat hunting.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
153,conf/trustcom/GaoGWZ24,TrustCom,2024,LLMUZZ: LLM-based seed optimization for black-box device fuzzing.,https://doi.org/10.1109/TrustCom63139.2024.00171,True,"As an increasing number of Internet of Things (IoT) devices are being deployed, the threat from vulnerabilities inside these devices is growing. Fuzzing is a primary method used for discovering vulnerabilities in IoT devices. The quality of the initial seeds and the seed mutation strategy are two crucial components of fuzzing that largely determine the effectiveness of the fuzzing process. However, owing to the diversity of IoT devices and the highly structured nature of inputs, designing universal seed generation and mutation strategies is extremely challenging. In this paper, we propose LLMUZZ, which is a large language model (LLM)-based black-box fuzzing approach for IoT devices. Specifically, we employ prompt engineering techniques in few-shot learning, using HTML form data from frontend files and an example HTTP request as inputs to LLMs to generate initial seeds. Then, we input the requests to be mutated into LLMs to identify the fields requiring mutation, thereby assisting in the seed mutation process. This approach ensures that the mutated seeds remain valid. Additionally, static analysis methods are utilized to discover hidden keywords within the firmware, thereby further expanding the initial seeds. In the experiments, we implement a prototype of LLMUZZ and evaluate it on 8 different IoT devices. A total of 16 previously unknown vulnerabilities are found, for which we have received 4 CVEs; the remaining vulnerabilities still under review, demonstrating that LLMUZZ has a strong capacity for vulnerability discovery.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
154,conf/trustcom/GuSYH23,TrustCom,2023,Defending against Adversarial Attacks in Federated Learning on Metric Learning Model.,https://doi.org/10.1109/TrustCom60117.2023.00047,True,"The industry has widely deployed federated learning (FL) due to its promise to protect clients’ privacy. However, FL is vulnerable to adversarial attacks when the participants are compromised. The defense against adversarial attacks is a challenging problem in FL. Moreover, existing defense methods optimize the dimensionality reduction and anomaly detection models separately, leading to a disappointing projection space and low detection accuracy. We propose a deep metric learning-based anomaly detection to project the model gradients into a metric space where the malicious gradients are separated from benign ones. Meanwhile, while existing methods require an auxiliary dataset to train the defense model, the auxiliary dataset is usually unavailable to the server in the FL setting. We propose a self-supervised method to distill the data between the training epochs of our defense model. To handle radical changes in malicious model gradients, we utilize a median-based aggregated gradient filter to discard improper aggregated gradients. We show experimentally that our algorithm has a competitive performance over existing methods under Byzantine attacks and backdoor attacks with various triggers.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
155,conf/trustcom/GuoXZY25,TrustCom,2025,TAR - PCH: Traceable and Revocable Blockchain Rewriting via Partial Policy-Hiding Chameleon Hashing under Cloud Assistance.,https://doi.org/10.1109/Trustcom66490.2025.00267,True,"The immutability of blockchain, while essential for ensuring data integrity and traceability, presents challenges in scenarios requiring data modification, such as regulatory compliance with the General Data Protection Regulation (GDPR) and correction of erroneous transactions. To address this, we propose TAR−PCH, a novel chameleon hash scheme that enables fine-grained, policy-controlled rewriting of blockchain data under cloud-assisted environments. Our construction extends the Policy-Based Chameleon Hash (PCH) framework by incorporating partial policy hiding, user-level and attribute-level revocation, and traceability of malicious users. Leveraging efficient attribute-based encryption and white-box tracing, TAR−PCH enforces strong access control and accountability while outsourcing costly operations to the cloud. We formalize its security via indistinguishability and collision-resistance models, and our implementation demonstrates practical performance and scalability compared to existing schemes.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
156,conf/trustcom/JiE24,TrustCom,2024,StrucTrans: Zero-Query Structural Adversarial Attack Transferred from Masked Autoencoders to Image Classifiers.,https://doi.org/10.1109/TrustCom63139.2024.00129,True,"We present StrucTrans, a structure-based transferred adversarial attack operating under the most restricted black-box setting: No query access to the model, no knowledge of the model internals or its training data is required. Under a more challenging threat model with only the target architecture information available, StrucTrans can fool neural image classifiers on par with poisoning- and query-based adversarial attacks, and achieve lower computational costs than pure ensemble methods. StrucTrans consists of transferring the adversarial perturbation from an independently trained masked autoencoder sharing the same architecture to substitute for the target model, and an adversarial masking function to reduce internal dependence and generalize on data samples. Experiments show that our attack method performs effectively on various architectures, demonstrating competitive robustness against state-of-the-art adversarial defense techniques. We examine the structural sensitivity of our transferred attack in ablation studies and reveal the invariance of transferability on the local latent details, while emphasizing the relevance to geometric interpretation in representation learning perspectives.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
157,conf/trustcom/JiangXCLWL23,TrustCom,2023,FedDLM: A Fine-Grained Assessment Scheme for Risk of Sensitive Information Leakage in Federated Learning-based Android Malware Classifier.,https://doi.org/10.1109/TrustCom60117.2023.00051,True,"In the traditional centralized Android malware classification framework, privacy concerns arise as it requires collecting users’ app samples containing sensitive information directly. To address this problem, new classification frameworks based on Federated Learning (FL) have emerged for privacy preservation. However, research shows that these frameworks still face risks of indirect information leakage due to adversary inference. Unfortunately, existing research lacks an effective assessment of the extent and location of this leakage risk. To bridge the gap, we propose the FedDLM, which provides a fine-grained assessment of the risk of sensitive information leakage in an FL-based Android malware classifier. FedDLM estimates attackers’ theoretical maximum inference ability from the information theory perspective to gauge the degree of leakage risk in the classifier effectively. It precisely identifies critical positions in the shared gradient where the leakage risk exists by utilizing characteristics of class activation in classifiers. Through extensive experiments on the Androzoo dataset, FedDLM demonstrates its superior effectiveness and precision compared to baseline methods in evaluating the risk of sensitive information leakage. The evaluation results provide valuable insights into information leakage problems in classifiers and targeted privacy protection methods.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
158,conf/trustcom/KasyapTC23,TrustCom,2023,HDFL: Private and Robust Federated Learning using Hyperdimensional Computing.,https://doi.org/10.1109/TrustCom60117.2023.00049,True,"Machine learning (ML) has seen widespread adoption across different domains and is used to make critical decisions. However, with profuse and diverse data available, collaboration is indispensable for ML. The traditional centralized ML for collaboration is susceptible to data theft and inference attacks. Federated learning (FL) promises secure collaborative machine learning by moving the model to the data. However, FL faces the challenge of data and model poisoning attacks. This is because FL provides autonomy to the participants. Many Byzantine-robust aggregation schemes exist to identify such poisoned model updates from participants. But, these schemes require raw access to the local model updates, which exposes them to inference attacks. Thus, the existing FL is still insecure to be adopted.This paper proposes the very first generic FL framework, which is both resistant to inference attacks and robust to poisoning attacks. The proposed framework uses hyperdimensional computing (HDC) coupled with FL, called HDFL. HDFL is compatible with different (ML) model architectures and existing Byzantine-robust defenses. HDFL restricts drop in accuracy to 1-2%. HDFL does not add any additional communication overheads and incurs negligible computational time in encoding and decoding raw local model updates. Empirical evaluation demonstrates the effectiveness of HDFL. HDFL performs secure aggregation and achieves no-attack accuracy, even in the presence of 40% attackers, in just 1.2s per iteration.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
159,conf/trustcom/LiLL0L21,TrustCom,2021,Just Keep Your Concerns Private: Guaranteeing Heterogeneous Privacy and Achieving High Availability for ERM Algorithms.,https://doi.org/10.1109/TrustCom53373.2021.00064,True,"Traditional implementations of differential privacy implicitly assume that users have homogeneous privacy requirement for all attributes of data. They provide a uniform level of privacy guarantee for all attributes by using a single privacy budget, <tex xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">$\varepsilon$</tex> . However, this brings trouble to users in practice applications, where privacy requirements are often heterogeneous. In this case, users have to make a choice: either setting the privacy level high enough to satisfy even the privacy fundamentalists, which often results in poor model utility, or sacrificing the privacy of some attributes for practical model. Both are hard to be accepted by users. In this paper, we offer users what they probably want, an option that could provide a satisfactory privacy guarantee for important attributes with minimal utility loss. Our method, called heterogeneous differentially private ERM (HDP-ERM), allows the private learning algorithms to guarantee heterogeneous privacy for each attribute of training data. The noise injected in each parameter is adaptive according to its individual privacy budget, so that we can control the privacy-utility trade-off more finely. Experimental results show that our method is able to reach a satisfactory utility when only the important attributes need strong privacy guarantee, while the traditional DP-ERM would only get a useless model (one with low test accuracy) when providing the same level of privacy guarantee.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
160,conf/trustcom/LiWDJ25,TrustCom,2025,OmniNova: A General Multimodal Multi-Agent Framework.,https://doi.org/10.1109/Trustcom66490.2025.00393,True,"The integration of Large Language Models (LLMs) with external tools enables intelligent automation far beyond text generation, yet coordinating multiple LLM-based agents remains difficult due to interaction overhead, resource waste, and fragile information flow. This paper introduces OmniNova, a modular and hierarchical multi-agent framework that unifies language models with capabilities for web search, browser automation, and code execution. OmniNova advances the state of the art through a hierarchical architecture that separates coordination, planning, supervision, and specialization; a dynamic routing mechanism that activates agents according to task complexity and state; and a multi-layered LLM integration strategy that allocates high-capability reasoning models only where they are cognitively necessary while assigning routine work to lighter models. Across 50 complex tasks in research, data analysis, and web interaction, OmniNova improves task completion (87% versus a 62% baseline), reduces token usage by 41%, and delivers higher human-rated quality (4.2/5 versus 3.1/5). The contribution includes both a principled system design and an open-source implementation intended to support research and practical deployment. Code is available at https://github.com/Superagentsys/OmniNoval.git.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
161,conf/trustcom/LiuFDLP024,TrustCom,2024,Leveraging Semi-supervised Learning for Enhancing Anomaly-based IDS in Automotive Ethernet.,https://doi.org/10.1109/TrustCom63139.2024.00216,True,"Intelligent Connected Vehicles (ICVs) rely on highly interconnected automotive components, with automotive Ethernet enabling high-bandwidth in-vehicle networking and facilitating the transmission of sensor data among electronic control units. However, the increasing connectivity and potential vulnerability inheritance in connected and autonomous vehicles expose them to security risks. To address this challenge, an anomaly-based intrusion detection system (termed AE-TW) is proposed in this paper, which focuses on attacks stemming from the automotive Ethernet on in-vehicle networks. We employ a semi-supervised machine learning method, AutoEncoder (AE) with time windowing, to train the normal profile for detecting anomalies. The proposed approach is implemented in a real-world vehicle testing environment. We evaluate the performance of the proposed intrusion detection system (IDS) using a synthetic dataset called EFA-IDS, which we generated, and the well-known TOW-IDS automotive Ethernet intrusion dataset. The experimental results demonstrate that our approach achieves high detection performance across different datasets and manifests low computation cost, making it highly applicable for real-time anomaly detection.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
162,conf/trustcom/LiuXN22,TrustCom,2022,CNN-Based Autonomous Traffic Detection on Unknown Home Security Cameras.,https://doi.org/10.1109/TrustCom56396.2022.00117,True,"As a popular IoT device, home security cameras (HSCs) generate large amounts of traffic, but the security mechanisms are weak, making them often exploited to launch DDoS attacks. Moreover, the lurking HSC device significantly threatens user privacy, so it is necessary to detect the HSC traffic. With the current service upgrade of HSC devices and the popularity of the open-source DIY community, the HSC types have become numerous. However, current traffic classification methods can only rely on complex feature extraction, expertise, and static datasets for identification, making it challenging to detect unknown devices in the open world. To solve this problem, we propose an autonomous update framework, called CATD-HSC, to constantly improve the classifier’s detection ability on unknown HSC devices. First, we use a CNN-based classifier model to train known HSC traffic. Then, we collect the classifier’s output as a new feature and use the threshold filtering approach to filter the unknown HSC traffic. Finally, we cluster the unknown HSC traffic by connecting the original feature to the generated feature. Moreover, we make the process autonomous to reduce the repeated trivial training. We evaluate the performance of CATD-HSC on both the UNSW open dataset and the real-world HSC traces. The updated model achieves an average accuracy rate of 99.3% and a recall rate of 99.4% for unknown HSC traffic in three interference environments. Our further evaluation shows that CATD-HSC can successfully implement the classifier’s autonomous update and dynamic classification on unknown HSC devices.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
163,conf/trustcom/LuYWD024,TrustCom,2024,A Blockchain-based PHR Sharing Scheme with Attribute Privacy Protection.,https://doi.org/10.1109/TrustCom63139.2024.00287,True,"With the rapid advancement and application of the Internet of Medical Things (IoMT), personal health records (PHRs) are now increasingly comprised of data collected by Internet of Things (IoT) devices and medical records documented by healthcare professionals. Personal health record (PHR) sharing demonstrates great potential in improving the accuracy of disease diagnosis. However, PHR sharing also brings risks such as illegal access and personal information leakage. Some works explored using blockchain or attribute-based encryption (ABE) to solve these privacy leakage problems, but those solutions did not pay attention to the user’s attribute privacy. In this work, we combine a linear secret sharing scheme (LSSS) and zero-knowledge succinct non-interactive argument of knowledge (zkSNARK) scheme to design an efficient zero-knowledge proof protocol called zk-AHSNARK. It can verify the user’s attribute permissions while also hiding attribute information. Based on zk-AHSNARK, we propose a novel PHR sharing scheme that protects attribute privacy. Data security is ensured by storing encrypted data in the interplanetary file system (IPFS). In addition, we introduce keyword ciphertext search to achieve fast data retrieval, and we implement the search and verification algorithms via a smart contract, ensuring the trustworthiness and integrity of the execution. Finally, through a large number of simulations, we demonstrated the suggested scheme’s viability and security.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
164,conf/trustcom/SuzakiNOT20,TrustCom,2020,Library Implementation and Performance Analysis of GlobalPlatform TEE Internal API for Intel SGX and RISC-V Keystone.,https://doi.org/10.1109/TrustCom50675.2020.00161,True,"Trusted Execution Environment (TEE) becomes a popular security extension on current CPUs (e.g., Arm Trust-Zone, Intel SGX, and RISC-V Keystone), but each TEE has its original SDK and cannot keep software portability. GlobalPlatform (GP) defines the general APIs named “TEE Internal APIs”, and smartphones mainly use them. In addition, the implementation of GP API assumes a Trusted OS, and some TEEs cannot implement it directly. Furthermore, some TEEs offer Enclave Definition Language (EDL) for secure communication between a normal application and a trusted application, which is not assumed by GP APIs. In order to solve these problems, we propose a library implementation of GP TEE internal APIs on each TEE SDK. We selected GP APIs for architecture-dependent or independent (e.g., secure storage and time). The architecture-independent APIs require the help of Linux or can be implemented efficiently with CPU-specific instruction. They are implemented as same as possible on each architecture. The library is designed to fit for each EDL (i.e., “edger8r” on Intel SGX “keyedge” on RISC-V) and keeps the communication security. The library is implemented on Intel SGX and RISC-V Keystone. The performances are measured and compared with the OP-TEE which is a trusted OS style implementation on Arm TrustZone. The comparison shows the feature of each implementation.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
165,conf/trustcom/WangLTWW24,TrustCom,2024,Trust Evaluation in Mobile Crowd Sensing Networks Based on Age of Trust (AoT).,https://doi.org/10.1109/TrustCom63139.2024.00354,True,"Mobile Crowd Sensing (MCS) networks aim to leverage users’ mobile devices to collect environmental or activity information, thereby supporting a wide range of applications. Although large-scale participation of mobile users drives the application and development of MCS networks, it also introduces new security challenges. Due to the diversity and uncertainty of users in MCS networks, trust relationships are difficult to evaluate accurately. This paper introduces the concept of Zero Trust and designs a Zero Trust-based architecture for MCS networks to enhance system security. To address the issue of Zero Trust continuous authentication that consumes network resources and impacts system transmission efficiency, this paper proposes the concept of Age of Trust (AoT), where a higher trust level corresponds to a lower AoT value. The paper tackles the bi-objective optimization problem between the average AoT and throughput on a single link in MCS networks. The results demonstrate that the proposed scheme achieves a reasonable trade-off between security performance and transmission efficiency, showcasing broad application potential in various zero-trust architectures.",yes,yes,yes,Sidnei Barbieri,human_only,"Verified against the official IEEE Xplore abstract. Content is complete, uncontaminated, and belongs to this exact paper."
